cv_id,filename,tier,template,domain,name,seniority,skills_count,experience_count,misc_count,years_exp,pdf_path,gt_path,pdf_exists,gt_exists,time_extract_pymupdf_raw,status_extract_pymupdf_raw,error_extract_pymupdf_raw,time_extract_pymupdf4llm,status_extract_pymupdf4llm,error_extract_pymupdf4llm,time_extract_docling_default,status_extract_docling_default,error_extract_docling_default,time_extract_docling_custom,status_extract_docling_custom,error_extract_docling_custom,chars_pymupdf_raw,chars_pymupdf4llm,chars_docling_default,chars_docling_custom
1945,cv_01945,T1,T1_classic,general_it,Duane Bennett,mid,20,3,3,4.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01945.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01945.json,True,True,0.01,ok,,0.26,ok,,1.21,ok,,2.06,ok,,1611,1748,2441,2058
1993,cv_01993,T1,T1_classic,mobile,Michael Merritt,principal,25,5,1,13.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01993.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01993.json,True,True,0.01,ok,,0.5,ok,,2.16,ok,,3.67,ok,,2130,2314,3688,3825
2089,cv_02089,T1,T1_classic,mobile,Lindsey Johnson MD,mid,24,2,2,4.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02089.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02089.json,True,True,0.01,ok,,0.26,ok,,1.14,ok,,2.07,ok,,1725,1885,1910,1908
457,cv_00457,T1,T1_classic,mobile,Wanda Conley,senior,20,3,1,6.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00457.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00457.json,True,True,0.01,ok,,0.37,ok,,1.16,ok,,2.16,ok,,1659,1828,1864,1843
835,cv_00835,T1,T1_classic,mobile,Nancy Thompson,lead,23,4,1,9.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00835.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00835.json,True,True,0.01,ok,,0.55,ok,,2.22,ok,,3.44,ok,,2435,2711,3881,3008
2311,cv_02311,T1,T1_classic,product_management,Mary Mills,senior,21,3,1,6.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02311.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02311.json,True,True,0.01,ok,,0.35,ok,,1.19,ok,,3.02,ok,,1599,1760,2785,2195
1327,cv_01327,T1,T1_classic,product_management,Robert Atkinson,lead,18,4,1,10.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01327.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01327.json,True,True,0.01,ok,,0.37,ok,,1.17,ok,,2.24,ok,,1780,1961,2872,2555
1027,cv_01027,T1,T1_classic,product_management,Robert Vaughn,mid,19,2,3,4.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01027.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01027.json,True,True,0.01,ok,,0.4,ok,,1.16,ok,,2.29,ok,,1563,1776,1771,1750
247,cv_00247,T1,T1_classic,qa_testing,Brian Cervantes,senior,23,3,2,6.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00247.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00247.json,True,True,0.01,ok,,0.25,ok,,1.09,ok,,3.62,ok,,1509,1611,2413,2165
439,cv_00439,T1,T1_classic,qa_testing,Matthew Poole,lead,25,5,3,10.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00439.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00439.json,True,True,0.01,ok,,0.47,ok,,2.17,ok,,4.34,ok,,2161,2356,3302,2991
983,cv_00983,T1,T1_executive,backend,Frank Lawrence,senior,24,4,3,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00983.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00983.json,True,True,0.01,ok,,0.36,ok,,2.21,ok,,5.85,ok,,2240,2393,3917,3894
47,cv_00047,T1,T1_executive,backend,Stephen Taylor,senior,24,3,2,7.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00047.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00047.json,True,True,0.01,ok,,0.38,ok,,2.18,ok,,2.18,ok,,1927,2058,1985,1997
755,cv_00755,T1,T1_executive,backend,Thomas Williams,lead,21,3,1,10.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00755.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00755.json,True,True,0.01,ok,,0.26,ok,,1.1,ok,,1.19,ok,,1696,1812,1747,1759
1031,cv_01031,T1,T1_executive,backend,Amanda Ross,lead,26,3,2,11.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01031.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01031.json,True,True,0.01,ok,,0.26,ok,,1.14,ok,,1.17,ok,,1670,1791,1716,1728
671,cv_00671,T1,T1_executive,backend,Robert Mcgee,junior,26,1,2,1.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00671.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00671.json,True,True,0.01,ok,,0.22,ok,,1.05,ok,,2.1,ok,,808,875,1036,1119
941,cv_00941,T1,T1_executive,backend,Thomas Wells,principal,27,5,3,13.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00941.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00941.json,True,True,0.01,ok,,0.37,ok,,2.08,ok,,63.31,ok,,2117,2274,4095,5255
395,cv_00395,T1,T1_executive,backend,Kerri Brown,mid,31,3,2,4.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00395.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00395.json,True,True,0.01,ok,,0.28,ok,,1.62,ok,,1.63,ok,,1734,1854,1783,1795
2387,cv_02387,T1,T1_executive,cybersecurity,Hannah Weaver,mid,23,2,1,3.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02387.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02387.json,True,True,0.01,ok,,0.25,ok,,1.05,ok,,3.9,ok,,1436,1535,3203,14879
1499,cv_01499,T1,T1_executive,cybersecurity,Eugene Phelps,lead,20,5,1,11.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01499.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01499.json,True,True,0.01,ok,,0.46,ok,,2.74,ok,,3.53,ok,,2055,2220,3496,2687
2081,cv_02081,T1,T1_executive,cybersecurity,Roger Morgan,lead,22,4,3,8.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02081.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02081.json,True,True,0.01,ok,,0.37,ok,,2.12,ok,,3.95,ok,,2089,2221,3463,3156
743,cv_00743,T1,T1_executive,data_science,Steven Mccormick,senior,23,3,1,6.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00743.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00743.json,True,True,0.01,ok,,0.27,ok,,1.17,ok,,2.54,ok,,1821,1930,2946,3069
11,cv_00011,T1,T1_executive,data_science,Mr. Daniel Brown,lead,24,3,3,9.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00011.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00011.json,True,True,0.01,ok,,0.27,ok,,1.18,ok,,2.43,ok,,1635,1714,2577,2186
563,cv_00563,T1,T1_executive,data_science,Amber Bennett,intern,24,1,2,0.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00563.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00563.json,True,True,0.01,ok,,0.24,ok,,1.12,ok,,1.17,ok,,1043,1137,1080,1092
791,cv_00791,T1,T1_executive,data_science,Amy Kaiser,principal,25,5,2,12.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00791.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00791.json,True,True,0.01,ok,,0.43,ok,,2.19,ok,,3.69,ok,,1938,2100,3158,2410
455,cv_00455,T1,T1_executive,data_science,Anthony Johnson,lead,24,4,1,11.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00455.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00455.json,True,True,0.01,ok,,0.34,ok,,2.13,ok,,3.36,ok,,1844,1919,3112,2452
707,cv_00707,T1,T1_executive,data_science,Lisa Wagner,senior,20,4,1,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00707.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00707.json,True,True,0.01,ok,,0.37,ok,,1.12,ok,,3.23,ok,,1782,1927,3897,6313
179,cv_00179,T1,T1_executive,data_science,Mr. Matthew Miller,lead,18,3,3,8.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00179.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00179.json,True,True,0.01,ok,,0.26,ok,,1.14,ok,,2.87,ok,,1635,1767,2493,3107
71,cv_00071,T1,T1_executive,design,Theresa Jones,senior,20,4,1,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00071.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00071.json,True,True,0.01,ok,,0.39,ok,,2.06,ok,,3.82,ok,,1605,1745,2576,2143
1679,cv_01679,T1,T1_executive,design,Nicole Hall,mid,18,2,1,4.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01679.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01679.json,True,True,0.01,ok,,0.29,ok,,1.11,ok,,2.77,ok,,1146,1250,1765,1927
1391,cv_01391,T1,T1_executive,design,Tina Harrington,intern,17,1,1,0.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01391.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01391.json,True,True,0.01,ok,,0.22,ok,,1.14,ok,,1.11,ok,,823,890,854,854
2249,cv_02249,T1,T1_executive,devops,George Allen,senior,32,2,3,5.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02249.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02249.json,True,True,0.01,ok,,0.25,ok,,1.11,ok,,2.86,ok,,1364,1445,2023,2091
1343,cv_01343,T1,T1_executive,devops,John Martin,mid,28,2,2,2.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01343.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01343.json,True,True,0.01,ok,,0.26,ok,,1.14,ok,,2.98,ok,,1311,1404,1935,2903
1445,cv_01445,T1,T1_executive,devops,Hailey Ford,lead,22,4,1,11.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01445.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01445.json,True,True,0.01,ok,,0.26,ok,,1.12,ok,,3.39,ok,,1613,1859,2642,5290
2393,cv_02393,T1,T1_executive,devops,Ronald Warner,junior,30,1,2,1.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02393.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02393.json,True,True,0.01,ok,,0.23,ok,,1.14,ok,,1.11,ok,,1143,1216,1176,1188
2483,cv_02483,T1,T1_executive,frontend,Susan Holmes,senior,21,3,3,6.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02483.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02483.json,True,True,0.01,ok,,0.26,ok,,1.13,ok,,2.31,ok,,1572,1684,2533,2995
2285,cv_02285,T1,T1_executive,frontend,Jill Garcia,senior,26,4,1,6.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02285.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02285.json,True,True,0.01,ok,,0.35,ok,,2.03,ok,,3.75,ok,,1852,1979,3514,4750
83,cv_00083,T1,T1_executive,frontend,Travis Rodriguez,lead,20,4,1,11.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00083.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00083.json,True,True,0.01,ok,,0.34,ok,,2.09,ok,,5.13,ok,,1785,1909,2959,4973
1901,cv_01901,T1,T1_executive,frontend,Robert Bell,senior,24,3,2,6.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01901.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01901.json,True,True,0.01,ok,,0.26,ok,,1.05,ok,,3.45,ok,,1769,1881,2855,4444
269,cv_00269,T1,T1_executive,frontend,Sheila Bennett,lead,21,3,3,8.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00269.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00269.json,True,True,0.01,ok,,0.26,ok,,1.03,ok,,3.03,ok,,1461,1675,1944,1936
1559,cv_01559,T1,T1_executive,frontend,Ashley Jennings,mid,23,2,3,4.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01559.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01559.json,True,True,0.01,ok,,0.25,ok,,1.09,ok,,1.73,ok,,1399,1492,1438,1450
1625,cv_01625,T1,T1_executive,general_it,Craig Reyes,senior,18,3,3,5.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01625.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01625.json,True,True,0.01,ok,,0.25,ok,,1.59,ok,,2.46,ok,,1332,1441,2174,3082
1829,cv_01829,T1,T1_executive,general_it,Tammy Wade,senior,20,3,1,6.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01829.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01829.json,True,True,0.01,ok,,0.37,ok,,2.14,ok,,4.73,ok,,1619,1745,2458,2989
2327,cv_02327,T1,T1_executive,mobile,George Johnson,mid,26,1,3,4.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02327.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02327.json,True,True,0.01,ok,,0.25,ok,,1.09,ok,,2.32,ok,,1121,1188,1511,1539
971,cv_00971,T1,T1_executive,mobile,Daniel Young,mid,22,2,2,3.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00971.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00971.json,True,True,0.01,ok,,0.3,ok,,1.7,ok,,2.31,ok,,1246,1339,1703,1997
1775,cv_01775,T1,T1_executive,mobile,Lacey Poole,lead,21,3,3,8.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01775.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01775.json,True,True,0.01,ok,,0.34,ok,,1.21,ok,,2.76,ok,,1337,1455,2081,2730
2063,cv_02063,T1,T1_executive,mobile,Mary Francis,lead,24,4,1,11.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02063.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02063.json,True,True,0.01,ok,,0.33,ok,,1.15,ok,,2.25,ok,,1792,1881,2927,2537
833,cv_00833,T1,T1_executive,product_management,Mitchell Archer,lead,26,4,2,9.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00833.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00833.json,True,True,0.01,ok,,0.34,ok,,2.13,ok,,3.2,ok,,1697,1812,2769,2080
977,cv_00977,T1,T1_executive,product_management,Briana Tucker,lead,23,5,1,11.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00977.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00977.json,True,True,0.01,ok,,0.35,ok,,2.08,ok,,3.28,ok,,1959,2102,3387,2544
851,cv_00851,T1,T1_executive,product_management,Julie Craig,junior,18,1,1,1.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00851.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00851.json,True,True,0.01,ok,,0.23,ok,,1.17,ok,,1.06,ok,,875,963,911,911
23,cv_00023,T1,T1_executive,qa_testing,John Anderson,senior,23,3,2,5.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00023.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00023.json,True,True,0.01,ok,,0.38,ok,,1.14,ok,,2.92,ok,,1822,1963,3542,5978
209,cv_00209,T1,T1_executive,qa_testing,Nicole Trujillo,senior,24,3,1,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00209.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00209.json,True,True,0.01,ok,,0.29,ok,,1.09,ok,,3.58,ok,,1358,1604,2093,2249
156,cv_00156,T1,T1_fresher,backend,Kendra Gutierrez,senior,28,3,2,5.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00156.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00156.json,True,True,0.01,ok,,0.47,ok,,2.23,ok,,3.26,ok,,2212,2560,2220,2214
1230,cv_01230,T1,T1_fresher,backend,Vincent Walters,senior,26,2,1,7.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01230.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01230.json,True,True,0.01,ok,,0.26,ok,,1.1,ok,,1.1,ok,,1234,1330,1075,1086
312,cv_00312,T1,T1_fresher,backend,Pamela Hernandez DVM,senior,26,3,2,5.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00312.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00312.json,True,True,0.01,ok,,0.38,ok,,2.08,ok,,2.2,ok,,2037,2185,2096,2108
30,cv_00030,T1,T1_fresher,backend,Parker Hill,junior,23,1,1,1.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00030.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00030.json,True,True,0.01,ok,,0.33,ok,,1.09,ok,,1.09,ok,,1278,1489,1358,1369
1470,cv_01470,T1,T1_fresher,backend,Norma Campbell,senior,23,4,1,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01470.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01470.json,True,True,0.01,ok,,0.98,ok,,2.04,ok,,2.17,ok,,2038,2297,2144,2156
1524,cv_01524,T1,T1_fresher,backend,Ashley Rosario,junior,27,1,3,1.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01524.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01524.json,True,True,0.01,ok,,0.24,ok,,1.02,ok,,1.04,ok,,821,900,644,655
2106,cv_02106,T1,T1_fresher,backend,Linda Carter,mid,22,2,3,4.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02106.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02106.json,True,True,0.01,ok,,0.26,ok,,1.08,ok,,1.06,ok,,1342,1580,1174,1185
2220,cv_02220,T1,T1_fresher,cybersecurity,Cristina Williams,intern,24,1,2,0.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02220.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02220.json,True,True,0.01,ok,,0.29,ok,,1.12,ok,,1.04,ok,,821,1010,538,538
1092,cv_01092,T1,T1_fresher,cybersecurity,Nathaniel Bryant,lead,21,3,2,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01092.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01092.json,True,True,0.01,ok,,0.46,ok,,2.01,ok,,2.14,ok,,2043,2245,1910,1922
1962,cv_01962,T1,T1_fresher,cybersecurity,Leah Harris,senior,21,3,1,5.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01962.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01962.json,True,True,0.01,ok,,0.28,ok,,1.08,ok,,1.14,ok,,1725,1863,1594,1605
1974,cv_01974,T1,T1_fresher,data_science,Jason Castaneda,mid,24,3,1,4.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01974.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01974.json,True,True,0.01,ok,,0.37,ok,,1.99,ok,,3.27,ok,,1885,2028,2103,2099
2304,cv_02304,T1,T1_fresher,data_science,Kathleen Blankenship,senior,21,2,2,5.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02304.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02304.json,True,True,0.01,ok,,0.34,ok,,1.48,ok,,1.88,ok,,1479,1871,1372,1374
6,cv_00006,T1,T1_fresher,data_science,Nathan Cortez,senior,23,3,2,7.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00006.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00006.json,True,True,0.01,ok,,0.32,ok,,1.17,ok,,2.43,ok,,1783,1914,1731,1757
1752,cv_01752,T1,T1_fresher,data_science,James Evans,junior,22,1,2,1.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01752.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01752.json,True,True,0.01,ok,,0.25,ok,,1.09,ok,,1.09,ok,,956,1048,438,438
378,cv_00378,T1,T1_fresher,data_science,Brittany Barber,senior,25,4,2,7.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00378.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00378.json,True,True,0.01,ok,,0.38,ok,,2.14,ok,,3.17,ok,,2121,2390,2354,2382
1512,cv_01512,T1,T1_fresher,data_science,Kevin Cardenas,lead,26,3,1,8.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01512.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01512.json,True,True,0.01,ok,,0.27,ok,,1.09,ok,,1.13,ok,,1453,1562,1520,1532
2310,cv_02310,T1,T1_fresher,design,Jonathon Wells,principal,19,3,2,12.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02310.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02310.json,True,True,0.01,ok,,0.44,ok,,1.98,ok,,3.87,ok,,1797,2045,1858,1856
1146,cv_01146,T1,T1_fresher,design,Kathleen Gonzalez,intern,21,1,3,0.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01146.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01146.json,True,True,0.01,ok,,0.35,ok,,1.62,ok,,2.28,ok,,1438,1781,1493,1439
1830,cv_01830,T1,T1_fresher,design,Andrew Rojas,senior,22,4,2,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01830.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01830.json,True,True,0.01,ok,,0.28,ok,,1.08,ok,,1.1,ok,,1806,2056,1851,1861
2280,cv_02280,T1,T1_fresher,devops,Jeff Howe,lead,27,3,3,8.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02280.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02280.json,True,True,0.01,ok,,0.3,ok,,1.07,ok,,1.95,ok,,1978,2116,1892,1916
1236,cv_01236,T1,T1_fresher,devops,Mark Cantrell,mid,31,1,3,2.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01236.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01236.json,True,True,0.01,ok,,0.3,ok,,1.07,ok,,1.08,ok,,931,1181,648,648
1248,cv_01248,T1,T1_fresher,devops,Peter Chavez,principal,29,5,2,14.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_01248.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_01248.json,True,True,0.01,ok,,0.44,ok,,2.08,ok,,5.77,ok,,2554,2719,3069,3674
2418,cv_02418,T1,T1_fresher,devops,Kimberly Ayers,senior,25,2,2,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02418.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02418.json,True,True,0.01,ok,,0.37,ok,,1.05,ok,,1.05,ok,,1463,1663,1289,1300
762,cv_00762,T1,T1_fresher,frontend,Valerie Bush,mid,21,2,1,3.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_00762.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_00762.json,True,True,0.01,ok,,0.28,ok,,1.07,ok,,3.41,ok,,1396,1665,1848,2174
